symbol,1d,2d,3d,4d,5d,6d,7d,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1y,3y,5y
MAGNUM,4.123717320308829,6.315793489155016,7.446816929221332,9.782615118080951,7.446816929221332,7.446816929221332,8.602152412124298,4.123717320308829,18.82353389964384,2.020209804504464,8.602152412124298,-20.47243674679909,-10.619467159381509,-17.21311033300666,80.35715274056626,60.31746151886406,77.19299507786918,26.250004768371582,32.89474352905303,21.686748787598464,158.97436242288535
MAHABANK,-0.996015921117533,-0.7983986494296151,-2.5490181118834254,-0.5999984741210938,-1.778651656762275,0.0,1.2220006262008334,16.94117826573989,8.75273508363661,84.07407689977575,120.8888922797309,120.8888922797309,73.17072976220082,133.3333452729183,141.26213515824003,138.9423201246379,132.2429983592345,82.72058591504417,96.44269668647544,-15.47618808196435,-28.872000077741745
MAHINDCIE,4.375342367510754,4.779002152753798,6.246495180103291,8.216829612829885,5.772443206115771,3.633876446166325,6.965589753047734,16.528414068500382,-5.0563234560779104,9.84651062900858,22.830311783323605,36.586233748593635,26.055166329932046,67.75761944000718,75.19629921153292,131.56286979623368,52.88189377742785,12.185738227061428,24.728701144404138,-0.07903538085430405,309.1693638401583
MAHLIFE,-3.04026726409381,-0.09407337723424271,1.3939254578598117,7.4137743388254265,5.430359661463015,7.76255707762557,6.573005519317611,-1.8030513176144243,9.64278616232277,44.19551934826884,90.59583214894242,121.06578132655797,94.57677239868953,152.61655932885137,165.96544765000885,162.74120928428957,51.06685633001422,28.57142857142857,38.02962910077464,65.89845300845863,58.09475904639096
MAHSCOOTER,-0.7346535853169232,0.049458079378837436,4.068558322926059,4.82662625585555,2.429009090594424,1.5300809537893454,0.569595561142659,2.081957304007077,-8.976135397986825,-6.264724669011905,-7.332073113861546,21.232148873856364,9.63286552157995,16.494726093485003,50.001060334041426,67.27384101414651,-16.01584898404097,-17.3375982596729,-25.023188118334737,127.17429271090947,881.4658447313959
MAHSEAMLES,-0.6497927278196224,-1.824938833345658,-2.6311399171857177,-0.017204541410742985,-2.4021481750713467,-4.754098360655737,-6.726605036414343,4.760192134190188,2.613915131382429,-9.176178065795268,18.18551521288214,34.64658169177289,18.261322863736403,30.444546017445724,38.045637949069416,50.9176083522368,-9.052289155337261,-29.375862760230298,-22.17218261923269,35.25829305870663,97.05607362972846
MAITHANALL,1.531155886339903,-0.22052304490759062,-2.6329098472112342,-1.0293360620623553,-3.415370589301926,-0.6008869323004666,-2.97678808644235,27.551617241903166,24.435813609511275,20.112427058511592,36.86832957420485,54.50436934354382,35.76913401825291,71.00934483819373,96.27456600833888,97.94132787587529,63.85151608742138,42.521286184251444,63.817055008220045,217.61499174401123,3019.611403007861
MALUPAPER,1.9298218844229715,7.592589766890915,7.992563751001801,9.829861622401518,9.416196127457157,6.998157072656073,8.59812798901139,10.877856454693264,8.801492160940217,-3.6484258553478166,11.516315116554747,4.87364056656378,1.0434756071671194,-0.34305448637521635,3.5650624855588884,-7.777780199807788,3.38077879962339,-18.169016233632263,26.855893978067158,0.17241116227774783,314.999989100865
MANAKSIA,-2.109372615814209,-1.7254878025428921,-0.6344135067753078,2.704920534227715,-1.104967585008137,-5.505281082761781,-7.8676448148839615,23.326776509424292,16.666667850619866,7.646049320626677,47.065736549117275,58.40708655987121,43.36384538237888,83.99413488881866,92.76923546424278,84.53608282173882,49.38802412355984,103.57982582446787,111.75807394831712,54.062997707158274,56.82071264702787
MANALIPETC,0.0,2.426888132754316,0.7344016229226241,3.0037565457386965,-1.141137475365991,-2.7761351822334706,-1.2597425813862357,14.863923655371153,68.6475498738453,131.83099451199385,136.8345411561376,152.4540089076696,237.46274129003356,313.00183869451735,432.11207119803356,406.69778719514574,425.52245444585026,257.3552620594522,412.8210174722499,174.49267820689067,1295.1047070460315
MANAPPURAM,1.0759474355963212,-0.34321563292219187,3.132057251250216,6.218816405161378,4.5157027216466386,3.802398838249305,3.365693817632484,2.965822478212201,-9.79949494744918,-7.739893841057069,-0.8645991457348595,-2.1034922607210205,1.8309550137357626,4.272782431009352,17.311642952737284,47.06845981883462,0.62661734413045,-10.994869964956155,2.3910520497925343,132.84075942833752,1270.1948616051313
MANGALAM,-1.4492733228022896,3.3149191647752123,8.839584885439185,9.55694087155117,9.959575705854967,10.650894586030285,10.202582765020718,28.522340328539812,33.03691432946203,6.7047142367225945,-3.390377651319193,6.287748563776644,-3.4527208454954765,133.5675237714293,163.1486545626129,204.06504834081994,435.24150991036487,308.1855385405146,422.16407712186214,7.891810469246741,2627.7012557457456
MANGCHEFER,0.27085589570328716,3.9887674738851824,4.694571780820618,-3.4932204596650465,-2.3734176451150226,-1.6994141775784295,0.8719379310711853,30.168783457068667,22.09762444015042,67.35986316204745,167.48556974931705,199.51457668063188,168.42295967685814,166.14177149815725,149.19904069152054,226.77579428883138,247.9556906087253,168.8069650809725,231.38637766630987,111.99527276619634,91.535648915136
MANGLMCEM,1.8859029121817943,3.1175401949066956,5.775813667612252,12.49349323704401,10.5936496575857,7.691027872586171,9.56565394934175,15.069215424192151,21.268241189575935,23.017075482536764,55.169939381189984,75.12154684382139,54.67960266695423,63.899686435241954,77.56543827585904,101.75392576676676,35.03214908300982,7.305309769380021,16.057916268261227,25.814202039773726,221.29877126458214
MANGTIMBER,4.741372577359016,9.95474578107004,10.45454198663885,11.46789030960119,14.622633785656847,13.023252265397891,13.023252265397891,9.459452261041443,14.622633785656847,16.26794105544279,54.777067084550154,86.92307105431189,36.51685549776123,68.7499991721577,82.70675856071475,76.08694855943004,21.499996185302734,20.297021382510444,92.85713096324585,-60.48780611860074,72.34041545839742
MANINDS,-0.6496766677184885,-1.290958750506669,-2.7397216301105187,3.6496349784264757,1.8964617285962837,1.4285729855907208,-0.6496766677184885,25.66372116732632,32.798935941522856,17.842327592187463,38.92382569707925,58.38900660979592,60.62508695581686,118.33366318830272,142.93829019628902,134.58988767787727,98.49644003749454,93.73984444670144,154.48880662392682,146.5050445002238,109.57869453723221
MANINFRA,4.066987545378243,7.011066093827098,6.487152080452856,8.074534161490684,8.478807120337246,7.011066093827098,8.75,7.940448693598682,20.498607318575495,31.32396086836952,71.47878873183522,60.37585841571222,60.954815554116784,151.1802146028959,140.997214637151,113.83446786303435,78.50222676489932,49.82482410968925,99.54834486153472,21.262375590107567,171.4048965993418
MANUGRAPH,0.0,-0.387590996427048,-1.9083968909926992,2.8000030517578125,7.531385661670025,12.71930536368204,16.289594205112472,4.04858287089783,8.898306557310937,-10.452961394600118,43.57542631640357,50.29239876970439,16.818185286088426,50.29239876970439,77.24138457199624,83.5714340209961,22.966513071863513,-18.927444339416592,-7.266229611815127,-70.92281579972754,-39.12691211546937
MARALOVER,-1.554400253469843,-2.3136285104774728,-0.39318878081080366,2.013422818791946,-1.935483870967742,-4.40251572327044,-3.1847133757961785,22.186493678120634,42.85714080843329,30.584190728044142,133.84615384615384,207.69229818823507,166.66666666666669,205.2208882101417,226.18026819123585,187.8787920385244,166.66666666666669,115.9090862293875,153.33333333333334,28.8135593220339,103.75335537403414
MARICO,-0.9502692674479287,-0.7406623829040078,-1.09647068150369,-1.1589927597679082,0.05332764643978721,-2.1997535813771,-0.3611284560873606,16.548633014247905,13.94891784770429,13.025813925390226,26.70122177765017,28.678136087047996,29.182139417730912,38.92005410440088,42.798530970575285,59.22499974101048,64.67375646635567,38.59519367833008,34.2011420582387,97.06666170895997,415.9077223210935
MARKSANS,-0.6729474824539335,-2.186870726603543,2.5000042385525174,0.06780074814618645,-2.1220138484638356,-7.46081122036638,-5.202306360621935,39.64050176443287,33.09288013767308,22.693268794026775,20.98361156025871,37.68657677740344,43.8758122294784,111.59418799855322,155.88986151873723,269.76085282904046,356.4948283327375,266.09981410425206,404.7929586569628,71.79818524432068,417.50571657720786
MARUTI,-0.5615461449532152,-1.0754503523624013,0.29771429414564754,0.02152774974056162,-1.1690374007455195,0.01781590745991475,-0.38660411507613834,-0.4535640265214446,-10.200315568474233,-11.986233000615753,-3.2731109168816817,-4.830610751394545,-3.863794146672133,17.18852015737557,20.8829558229498,27.518496678808496,8.16698916340414,-9.596778451943615,-6.3734516197275894,35.372138768460474,323.68439878867633
MASTEK,-0.6833119353878419,-1.2745946752331154,-2.673139306967309,-4.534869784852153,-3.004360349541977,-5.199701039870423,-4.487384597920292,39.13274914381792,48.55443760222854,38.55677748468952,82.83050548940169,108.50494355914073,145.28934668417597,360.10854853381267,521.6887349543267,636.3571367546348,361.730610663353,328.44001653489335,368.29982134408203,1343.3322340296254,1441.2836258314614
MAWANASUG,-3.3431602738540116,-3.1527063529479675,-7.525869962679846,-4.470358023235028,-9.233610081452062,-9.98167967133797,-5.480766296386719,36.5277820163303,46.497772410039374,37.86816107202726,108.70489646781701,106.51261807329892,63.560741343588454,74.91103508415038,102.68041866341817,96.99398806787195,47.59760556143925,6.155512604279036,51.463791587987316,8.859357397158215,518.2390277368085
MAYURUNIQ,-0.7439624481154026,0.6733210620598706,0.7669110862570186,1.724341607862903,-1.3536530212021323,-3.3652787369545347,-2.2542831069453286,6.98248684009406,-2.4960660667461347,39.1750996927182,59.44106881430209,73.40531926078994,42.84303196850904,93.22638943721859,163.08148631488666,184.01133030542871,76.39992295030076,82.46523829233597,97.34861077708157,23.5504037156413,178.84671619944945
MBECL,2.684567667418811,5.517242694723195,2.0000012715657554,3.378378334839559,4.081635301053252,6.993006899733552,10.869565067159058,-3.1645569238233335,-21.1340180846149,30.76923453125969,48.54368842145886,54.54546242706076,8.510636714891023,45.71428753080822,51.485144681830654,178.18182164972478,146.77420421644038,73.8636347626852,56.12244788729516,-87.20735753684356,-86.06557398407111
MBLINFRA,-1.3368983411779416,-2.894732826634457,-1.5999959309895833,-2.894732826634457,-2.380946373933386,-0.2702661462732263,2.2160750292865203,-6.582274618028086,-14.976957998778243,-15.945329741898808,103.86740744854401,113.29481591438848,94.2105343467311,159.8591691656404,269.00001525878906,361.2500190734863,485.71429220186593,305.4945052641772,280.41239434492746,-75.67567418048885,-51.930681211692345
